polling_place_name,lon,division,booth_info,premises,opening_hours,has_bbq,address,source,state,lat,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
Urangan West,152.87626,Hinkler,assisted wheelchair access,Urangan High School,7 Sep 2013 8:00-18:00,FALSE,Robert St URANGAN QLD 4655,,QLD,-25.29569,FALSE,FALSE,,,,,,,,,
Winton PPVC,143.038,Maranoa,assisted wheelchair access,Winton Court House,7 Sep 2013 8:00-18:00,FALSE,59 Vindex St WINTON QLD 4735,,QLD,-22.3877,FALSE,FALSE,,,,,,,,,
Merriwa,115.713,Pearce,assisted wheelchair access,Merriwa Primary School,8/9/13,TRUE,Baltimore Pde MERRIWA WA 6030,,WA,-31.6679,FALSE,TRUE,,,,,,,,,
Muchea,115.962,Pearce,assisted wheelchair access,Muchea Community Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Archibald & Philmore Sts   MUCHEA WA 6501,,WA,-31.5846,FALSE,FALSE,,,,,,,,,
Ledge Point,115.377,Pearce,no wheelchair access,Ledge Point Community Hall,7 Sep 2013 8:00-18:00,FALSE,Turner St   LEDGE POINT WA 6043,,WA,-31.1094,FALSE,FALSE,,,,,,,,,
Mahogany Creek,116.137,Pearce,assisted wheelchair access,Mahogany Creek Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Jacoby St & Strettle Rd   MAHOGANY CREEK WA 6072,,WA,-31.9057,FALSE,FALSE,,,,,,,,,
Mundaring,116.165,Pearce,assisted wheelchair access,Mundaring Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Jacoby & Nichol Sts MUNDARING WA 6073,Booth Reviews,WA,-31.9033,TRUE,FALSE,,,,,,,,,
Midland (Pearce),116.000738,Pearce,assisted wheelchair access,North Metropolitan Education Cntr (Formerly Old Midland School),7 Sep 2013 8:00-18:00,FALSE,1 Poynton Ave MIDLAND WA 6056,,WA,-31.888235,FALSE,FALSE,,,,,,,,,
Middle Brighton,144.993,Goldstein,assisted wheelchair access,St Andrew's Church Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Church & St Andrews Sts   BRIGHTON VIC 3186,,VIC,-37.9124,FALSE,FALSE,,,,,,,,,
Dendy,145.015,Goldstein,no wheelchair access,Scout Hall 9th Brighton,7 Sep 2013 8:00-18:00,FALSE,210 Dendy St   BRIGHTON EAST VIC 3187,,VIC,-37.9218,FALSE,FALSE,,,,,,,,,
Beaumaris Central,145.034,Goldstein,no wheelchair access,Sandringham Secondary College (Beaumaris Campus),7 Sep 2013 8:00-18:00,FALSE,cnr Balcombe & Reserve Rds   BEAUMARIS VIC 3193,,VIC,-37.978,FALSE,FALSE,,,,,,,,,
Sandringham North,145.01,Goldstein,assisted wheelchair access,Sandringham Primary School,7 Sep 2013 8:00-18:00,FALSE,Bamfield St SANDRINGHAM VIC 3191,,VIC,-37.9472,FALSE,FALSE,,,,,,,,,
Sandringham,145.003,Goldstein,no wheelchair access,Sandringham Masonic Hall,7 Sep 2013 8:00-18:00,FALSE,23 Abbott St   SANDRINGHAM VIC 3191,Booth Reviews,VIC,-37.9485,TRUE,FALSE,,,,,,,,,
Bentleigh,145.04,Goldstein,assisted wheelchair access,Our Lady of Sacred Heart College,7 Sep 2013 8:00-18:00,FALSE,cnr Jasper & Patterson Rds   BENTLEIGH VIC 3204,,VIC,-37.9253,FALSE,FALSE,,,,,,,,,
Ludstone,145.013,Goldstein,assisted wheelchair access,Scout Hall 2nd Hampton,7 Sep 2013 8:00-18:00,FALSE,cnr Ludstone & Kingston Sts   HAMPTON VIC 3188,,VIC,-37.9338,FALSE,FALSE,,,,,,,,,
Sandringham PPVC,145.006,Goldstein,full wheelchair access,Sandringham Uniting Church,7 Sep 2013 8:00-18:00,FALSE,17 Trentham Street SANDRINGHAM VIC 3191,,VIC,-37.9512,FALSE,FALSE,,,,,,,,,
Holloway,145.025,Goldstein,assisted wheelchair access,Sandringham Secondary College (Sandringham Campus),7 Sep 2013 8:00-18:00,FALSE,Holloway Rd   SANDRINGHAM VIC 3191,,VIC,-37.9571,FALSE,FALSE,,,,,,,,,
Highett West,145.021,Goldstein,assisted wheelchair access,Sandringham Secondary College (Sandringham 7-10 Campus),7 Sep 2013 8:00-18:00,FALSE,356 Bluff Rd   HIGHETT VIC 3190,,VIC,-37.9509,FALSE,FALSE,,,,,,,,,
Inglewood,115.8888422,Perth,no wheelchair access,Inglewood Masonic Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Carrington St & Ninth Ave   INGLEWOOD WA 6052,,WA,-31.9249007,FALSE,FALSE,,,,,,,,,
Gayndah PPVC,151.6091287,Flynn,no wheelchair access,Gayndah Court House,7 Sep 2013 8:00-18:00,FALSE,20 Capper St GAYNDAH QLD 4625,,QLD,-25.6251259,FALSE,FALSE,,,,,,,,,
Gayndah,151.6091287,Flynn,no wheelchair access,Gayndah Court House,7 Sep 2013 8:00-18:00,FALSE,20 Capper St   GAYNDAH QLD 4625,,QLD,-25.6251259,FALSE,FALSE,,,,,,,,,
Gin Gin,151.9551158,Flynn,assisted wheelchair access,Gin Gin State School,7 Sep 2013 8:00-18:00,FALSE,13 May St   GIN GIN QLD 4671,,QLD,-24.9925745,FALSE,FALSE,,,,,,,,,
Gindie,148.1415472,Flynn,assisted wheelchair access,Gindie State School,7 Sep 2013 8:00-18:00,FALSE,14 Old Cullen La Ringo Rd   GINDIE QLD 4702,,QLD,-23.7244036,FALSE,FALSE,,,,,,,,,
Durong,151.2452804,Flynn,assisted wheelchair access,Durong Community Hall,7 Sep 2013 8:00-18:00,FALSE,8940 Chinchilla Wondai Rd DURONG SOUTH QLD 4610,,QLD,-26.3958929,FALSE,FALSE,,,,,,,,,
Eidsvold,151.122228,Flynn,assisted wheelchair access,Eidsvold Community Hall,7 Sep 2013 8:00-18:00,FALSE,54 Moreton St EIDSVOLD QLD 4627,,QLD,-25.372625,FALSE,FALSE,,,,,,,,,
Emerald North,148.1646835,Flynn,"Hall, assisted wheelchair access",Emerald North State School,7 Sep 2013 8:00-18:00,FALSE,Campbell St   EMERALD QLD 4720,,QLD,-23.5130396,FALSE,FALSE,,,,,,,,,
Emerald,148.1608091,Flynn,assisted wheelchair access,Emerald State School,7 Sep 2013 8:00-18:00,FALSE,49 Anakie St EMERALD QLD 4720,,QLD,-23.5235754,FALSE,FALSE,,,,,,,,,
Bell,151.452,Maranoa,assisted wheelchair access,Bell State School,7 Sep 2013 8:00-18:00,FALSE,90 Dennis St   BELL QLD 4408,,QLD,-26.9387,FALSE,FALSE,,,,,,,,,
Queanbeyan High,149.222,Eden-Monaro,assisted wheelchair access,Queanbeyan High School,7 Sep 2013 8:00-18:00,FALSE,Agnes Ave   CRESTWOOD NSW 2620,,NSW,-35.3527,FALSE,FALSE,,,,,,,,,
Queanbeyan Central,149.235256,Eden-Monaro,assisted wheelchair access,Queanbeyan Masonic Centre,8/9/13,FALSE,258 Crawford St QUEANBEYAN NSW 2620,,NSW,-35.353979,FALSE,TRUE,,,,,,,,,
Gladstone,151.2607452,Flynn,"Kindergarten, no wheelchair access",Gladstone Central State School,7 Sep 2013 8:00-18:00,FALSE,74 Auckland Street   GLADSTONE QLD 4680,,QLD,-23.8473277,FALSE,FALSE,,,,,,,,,
Ryde,151.105,Bennelong,no wheelchair access,Ryde Masonic Hall,7 Sep 2013 8:00-18:00,FALSE,142 Blaxland Rd RYDE NSW 2112,,NSW,-33.8128,FALSE,FALSE,,,,,,,,,
Dooen,142.259,Mallee,no wheelchair access,Dooen Public Hall,7 Sep 2013 8:00-18:00,FALSE,1025 Henty Hwy   DOOEN VIC 3401,,VIC,-36.6402,FALSE,FALSE,,,,,,,,,
Alford,137.82189,Grey,assisted wheelchair access,Alford Hall,7 Sep 2013 8:00-18:00,FALSE,Cnr West Ave & Kadina Rd ALFORD SA 5555,,SA,-33.81564,FALSE,FALSE,,,,,,,,,
Eudlo,152.95844,Fisher,full wheelchair access,Eudlo Public Hall,7 Sep 2013 8:00-18:00,FALSE,19 Rosebed St EUDLO QLD 4554,,QLD,-26.72605,FALSE,FALSE,,,,,,,,,
Warana,153.12873,Fisher,full wheelchair access,Life Church,7 Sep 2013 8:00-18:00,FALSE,6 Kawana Island Blvd WARANA QLD 4575,,QLD,-26.72074,FALSE,FALSE,,,,,,,,,
Meridan Plains,153.10227,Fisher,"Senior Learning Precinct, full wheelchair access",Meridan Plains State College,8/9/13,TRUE,214 Parklands Blvd MERIDAN PLAINS QLD 4551,,QLD,-26.77305,FALSE,TRUE,,,,,,,,,
Fulham,138.513705,Hindmarsh,full wheelchair access,Reedbeds Community Centre,7 Sep 2013 8:00-18:00,TRUE,19 Fitch Rd FULHAM SA 5024,Booth Reviews,SA,-34.930503,FALSE,FALSE,,,,,,,,,
Seaton (Hindmarsh),138.50648,Hindmarsh,"Gym, full wheelchair access",Seaton High School,7 Sep 2013 8:00-18:00,FALSE,Glenburnie St   SEATON SA 5023,,SA,-34.88529,FALSE,FALSE,,,,,,,,,
Woodburn,153.342,Page,assisted wheelchair access,Woodburn C.W.A. Rooms,7 Sep 2013 8:00-18:00,FALSE,River St   WOODBURN NSW 2472,,NSW,-29.0714,FALSE,FALSE,,,,,,,,,
Wollongbar,153.42,Page,assisted wheelchair access,Wollongbar Primary School,7 Sep 2013 8:00-18:00,FALSE,Simpson Ave   WOLLONGBAR NSW 2477,,NSW,-28.8276,FALSE,FALSE,,,,,,,,,
Wardell,153.465405,Page,assisted wheelchair access,Wardell & District War Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,Richmond St   WARDELL NSW 2477,,NSW,-28.9525502,FALSE,FALSE,,,,,,,,,
Lismore Central,153.285,Page,assisted wheelchair access,Trinity Catholic College,7 Sep 2013 8:00-18:00,FALSE,Leycester St   LISMORE NSW 2480,Booth Reviews,NSW,-28.8051,TRUE,FALSE,,,,,,,,,
Wiangaree,152.964,Page,assisted wheelchair access,Wiangaree Hall,7 Sep 2013 8:00-18:00,FALSE,Summerland Way WIANGAREE NSW 2474,,NSW,-28.5103,FALSE,FALSE,,,,,,,,,
Whiporie,152.989,Page,assisted wheelchair access,Whiporie Community Hall,7 Sep 2013 8:00-18:00,FALSE,Summerland Way   WHIPORIE NSW 2469,,NSW,-29.2831,FALSE,FALSE,,,,,,,,,
Tabulam,152.5671717,Page,assisted wheelchair access,Tabulam Public School,7 Sep 2013 8:00-18:00,FALSE,Clarence St   TABULAM NSW 2469,,NSW,-28.8910142,FALSE,FALSE,,,,,,,,,
Sydney (Page),151.207,Page,assisted wheelchair access,Sydney Town Hall,7 Sep 2013 8:00-18:00,FALSE,George St   SYDNEY NSW 2000,,NSW,-33.8735,FALSE,FALSE,,,,,,,,,
Tregeagle,153.355,Page,assisted wheelchair access,Tregeagle Public School,7 Sep 2013 8:00-18:00,TRUE,Tregeagle Rd   TREGEAGLE NSW 2480,Booth Reviews,NSW,-28.8578,FALSE,FALSE,,,,,,,,,
Park Holme,138.547452,Hindmarsh,"Hall, assisted wheelchair access",Park Holme Baptist Church,7 Sep 2013 8:00-18:00,FALSE,80 Hendrie St   PARK HOLME SA 5043,,SA,-34.989016,FALSE,FALSE,,,,,,,,,
Alexander Heights,115.87,Cowan,assisted wheelchair access,Alinjarra Primary School,8/9/13,TRUE,Northumberland Ave   ALEXANDER HEIGHTS WA 6064,,WA,-31.8303,FALSE,FALSE,,,,,,,,,
Melbourne CBD MELBOURNE PPVC,144.9703862,Melbourne,assisted wheelchair access,Urban Workshop Conference Centre,7 Sep 2013 8:00-18:00,FALSE,Rear 50 Lonsdale St MELBOURNE VIC 3000,,VIC,-37.8090836,FALSE,FALSE,,,,,,,,,
Onkaparinga Hills,138.542,Kingston,"Gym, full wheelchair access",Coorara Primary School,7 Sep 2013 8:00-18:00,FALSE,Taylors Ave   MORPHETT VALE SA 5162,,SA,-35.1319,FALSE,FALSE,,,,,,,,,
Oakey Park,150.183,Calare,assisted wheelchair access,Zig Zag Public School,7 Sep 2013 8:00-18:00,FALSE,23 Victoria Ave   LITHGOW NSW 2790,,NSW,-33.466,FALSE,FALSE,,,,,,,,,
Toronto PPVC,151.5964426,Charlton,assisted wheelchair access,3/7 Pemmell Street,7 Sep 2013 8:00-18:00,FALSE,3/7 Pemmell Street TORONTO NSW 2283,,NSW,-33.0144964,FALSE,FALSE,,,,,,,,,
Trundle,147.71,Calare,assisted wheelchair access,Trundle Central School,7 Sep 2013 8:00-18:00,FALSE,cnr Croft & Forbes Sts   TRUNDLE NSW 2875,,NSW,-32.9255,FALSE,FALSE,,,,,,,,,
Trunkey,149.3288065,Calare,no wheelchair access,Trunkey Public School,7 Sep 2013 8:00-18:00,FALSE,Bathurst-Goulburn Rd   TRUNKEY NSW 2795,,NSW,-33.8222481,FALSE,FALSE,,,,,,,,,
Tullamore,147.565,Calare,assisted wheelchair access,Tullamore Central School,7 Sep 2013 8:00-18:00,FALSE,Hinkler St   TULLAMORE NSW 2874,,NSW,-32.6356,FALSE,FALSE,,,,,,,,,
Vale Of Clwydd,150.175,Calare,assisted wheelchair access,Vale Of Clwydd Community Hall,7 Sep 2013 8:00-18:00,FALSE,9 Mort St   LITHGOW NSW 2790,,NSW,-33.4821,FALSE,FALSE,,,,,,,,,
Wallerawang,150.071,Calare,assisted wheelchair access,Wallerawang Public School,7 Sep 2013 8:00-18:00,FALSE,Barton Ave   WALLERAWANG NSW 2845,,NSW,-33.4196,FALSE,FALSE,,,,,,,,,
Wattle Flat,149.692,Calare,no wheelchair access,Wattle Flat Public School,7 Sep 2013 8:00-18:00,FALSE,Sofala Rd   WATTLE FLAT NSW 2795,,NSW,-33.1422,FALSE,FALSE,,,,,,,,,
Yeoval,148.6500868,Calare,assisted wheelchair access,Yeoval Central School,7 Sep 2013 8:00-18:00,FALSE,Obley St   YEOVAL NSW 2868,,NSW,-32.7549609,FALSE,FALSE,,,,,,,,,
Yetholme,149.817,Calare,assisted wheelchair access,Yetholme Community Hall,7 Sep 2013 8:00-18:00,FALSE,32 Porters Lane   YETHOLME NSW 2795,,NSW,-33.4478,FALSE,FALSE,,,,,,,,,
Terminal 3 Perth Airport,115.9606822,Swan,full wheelchair access,Terminal 3 Perth AIRPORT,7 Sep 2013 8:00-18:00,FALSE,Brearley Ave   PERTH AIRPORT WA 6105,,WA,-31.9332085,FALSE,FALSE,,,,,,,,,
Terminal 4 Perth Airport PPVC,115.96021,Swan,"Ground floor near Dome Cafe, full wheelchair access",Terminal 4 Perth Airport,7 Sep 2013 8:00-18:00,FALSE,Brearley Ave PERTH AIRPORT WA 6105,,WA,-31.93494,FALSE,FALSE,,,,,,,,,
Magpie,143.844,Ballarat,assisted wheelchair access,Magpie Primary School,8/9/13,TRUE,Docwra St   MAGPIE VIC 3352,,VIC,-37.6161,FALSE,TRUE,,,,,,,,,
Berry,150.6905088,Gilmore,assisted wheelchair access,Berry Public School,8/9/13,TRUE,Victoria St BERRY NSW 2535,,NSW,-34.7769476,FALSE,FALSE,,,,,,,,,
Cue,117.897,Durack,assisted wheelchair access,Cue Primary School,7 Sep 2013 8:00-18:00,FALSE,Simpson St   CUE WA 6640,,WA,-27.4208,FALSE,FALSE,,,,,,,,,
Cunderdin,117.245,Durack,assisted wheelchair access,Cunderdin District High School,7 Sep 2013 8:00-18:00,FALSE,Cubbine St   CUNDERDIN WA 6407,,WA,-31.6554,FALSE,FALSE,,,,,,,,,
Carnamah,115.894,Durack,assisted wheelchair access,Carnamah District High School,7 Sep 2013 8:00-18:00,FALSE,MacPherson St   CARNAMAH WA 6517,,WA,-29.6869,FALSE,FALSE,,,,,,,,,
Carnarvon East,113.677,Durack,assisted wheelchair access,Carnarvon Community College (Primary),7 Sep 2013 8:00-18:00,FALSE,Marmion St   EAST CARNARVON WA 6701,,WA,-24.8682,FALSE,FALSE,,,,,,,,,
Carnarvon,113.66,Durack,assisted wheelchair access,Carnarvon Community College (Secondary),7 Sep 2013 8:00-18:00,FALSE,Cleaver St   CARNARVON WA 6701,,WA,-24.8879,FALSE,FALSE,,,,,,,,,
Cervantes,115.07,Durack,assisted wheelchair access,Cervantes Recreation Centre,7 Sep 2013 8:00-18:00,FALSE,Aragon St CERVANTES WA 6511,,WA,-30.4999,FALSE,FALSE,,,,,,,,,
Perth (Durack),115.8558955,Durack,assisted wheelchair access,City of Perth Council House,7 Sep 2013 8:00-18:00,FALSE,St Georges Tce PERTH WA 6000,,WA,-31.9544714,FALSE,FALSE,,,,,,,,,
Halls Creek PPVC,127.668591,Durack,assisted wheelchair access,Civic Hall,7 Sep 2013 8:00-18:00,FALSE,Great Northern Hwy HALLS CREEK WA 6770,,WA,-18.2240919,FALSE,FALSE,,,,,,,,,
Coorow,116.023,Durack,assisted wheelchair access,Coorow Community Hall,7 Sep 2013 8:00-18:00,FALSE,Main St COOROW WA 6515,,WA,-29.8789,FALSE,FALSE,,,,,,,,,
Coral Bay,113.7735839,Durack,assisted wheelchair access,Coral Bay Learning Centre,7 Sep 2013 8:00-18:00,FALSE,Banksia Dve CORAL BAY WA 6701,,WA,-23.1444652,FALSE,FALSE,,,,,,,,,
Golden Beach,147.3983,Gippsland,full wheelchair access,Golden-Paradise Beach Community Hall,7 Sep 2013 8:00-18:00,FALSE,1 Surf Edge Dr GOLDEN BEACH VIC 3851,,VIC,-38.21094,FALSE,FALSE,,,,,,,,,
Glenmaggie,146.75092,Gippsland,assisted wheelchair access,Glenmaggie Mechanics Institute Hall,7 Sep 2013 8:00-18:00,FALSE,21 Glenfalloch Rd GLENMAGGIE VIC 3858,,VIC,-37.8949,FALSE,FALSE,,,,,,,,,
Cowwarr,146.7,Gippsland,full wheelchair access,Cowwarr Primary School,7 Sep 2013 8:00-18:00,FALSE,5 Church St COWWARR VIC 3857,,VIC,-38.0116,FALSE,FALSE,,,,,,,,,
Coongulla,146.783,Gippsland,assisted wheelchair access,Coongulla Public Hall,7 Sep 2013 8:00-18:00,FALSE,5 Gillum Rd COONGULLA VIC 3860,,VIC,-37.8932,FALSE,FALSE,,,,,,,,,
Devon North,146.65795,Gippsland,"next to CFA shed, assisted wheelchair access",Devon North Public Hall,7 Sep 2013 8:00-18:00,FALSE,599 Tarra Valley Rd DEVON NORTH VIC 3971,,VIC,-38.51984,FALSE,FALSE,,,,,,,,,
Dargo,147.25,Gippsland,"Recreation Reserve, assisted wheelchair access",Dargo Public Hall,7 Sep 2013 8:00-18:00,FALSE,177 Lind Ave DARGO VIC 3862,,VIC,-37.4584,FALSE,FALSE,,,,,,,,,
Ensay,147.83042,Gippsland,no wheelchair access,Ensay Mechanics Institute Hall,7 Sep 2013 8:00-18:00,FALSE,5076 Great Alpine Rd ENSAY VIC 3895,,VIC,-37.3804,FALSE,FALSE,,,,,,,,,
Eagle Point,147.679591,Gippsland,"Library, assisted wheelchair access",Eagle Point Primary School,7 Sep 2013 8:00-18:00,FALSE,45 School Rd EAGLE POINT VIC 3878,,VIC,-37.892185,FALSE,FALSE,,,,,,,,,
Glengarry,146.57135,Gippsland,full wheelchair access,Glengarry Primary School,7 Sep 2013 8:00-18:00,TRUE,41 Cairnbrook Rd GLENGARRY VIC 3854,Booth Reviews,VIC,-38.12764,FALSE,TRUE,,,,,,,,,
Genoa,149.583,Gippsland,assisted wheelchair access,Genoa Community Hall,7 Sep 2013 8:00-18:00,FALSE,4644 Princes Hwy GENOA VIC 3891,,VIC,-37.4807,FALSE,FALSE,,,,,,,,,
Woodville,151.604,Paterson,no wheelchair access,Iona Public School,7 Sep 2013 8:00-18:00,FALSE,Paterson Rd   WOODVILLE NSW 2321,,NSW,-32.6652,FALSE,FALSE,,,,,,,,,
Hinton,151.651,Paterson,no wheelchair access,Hinton Public School,8/9/13,TRUE,Paterson St   HINTON NSW 2321,,NSW,-32.7166,FALSE,TRUE,Plus fete.,,,,,,,,
Hawks Nest,152.179,Paterson,no wheelchair access,Hawks Nest Community Hall,7 Sep 2013 8:00-18:00,FALSE,Booner St   HAWKS NEST NSW 2324,,NSW,-32.673,FALSE,FALSE,,,,,,,,,
Gresford,151.5531073,Paterson,no wheelchair access,Gresford School of Arts,7 Sep 2013 8:00-18:00,FALSE,Park St   EAST GRESFORD NSW 2311,,NSW,-32.4310261,FALSE,FALSE,,,,,,,,,
Largs,151.606,Paterson,no wheelchair access,Largs Public School,7 Sep 2013 8:00-18:00,TRUE,1 Hunter St   LARGS NSW 2320,Booth Reviews,NSW,-32.7002,FALSE,TRUE,,,,,,,,,
Karuah,151.966,Paterson,no wheelchair access,Karuah Public School,7 Sep 2013 8:00-18:00,FALSE,18 Bundabah St   KARUAH NSW 2324,,NSW,-32.6542,FALSE,FALSE,,,,,,,,,
Raymond Terrace North,151.758,Paterson,assisted wheelchair access,Irrawang Public School,7 Sep 2013 8:00-18:00,FALSE,Geer St   RAYMOND TERRACE NSW 2324,,NSW,-32.7582,FALSE,FALSE,,,,,,,,,
Raymond Terrace East,151.767,Paterson,"Hall at rear of school, no wheelchair access",Irrawang High School,7 Sep 2013 8:00-18:00,FALSE,Mount Hall Rd   RAYMOND TERRACE NSW 2324,,NSW,-32.7627,FALSE,FALSE,,,,,,,,,
East Maitland North,151.591,Paterson,assisted wheelchair access,Maitland Grossmann High School,7 Sep 2013 8:00-18:00,FALSE,Cumberland St   EAST MAITLAND NSW 2323,,NSW,-32.744,FALSE,FALSE,,,,,,,,,
Lemon Tree Passage,152.034,Paterson,no wheelchair access,Lemon Tree Passage Old School Centre,7 Sep 2013 8:00-18:00,FALSE,Kenneth Pde   LEMON TREE PASSAGE NSW 2319,,NSW,-32.734,FALSE,FALSE,,,,,,,,,
Pearsall,115.8137317,Cowan,full wheelchair access,Pearsall Primary School,7 Sep 2013 8:00-18:00,FALSE,Willespe Dr PEARSALL WA 6065,,WA,-31.7800986,FALSE,FALSE,,,,,,,,,
Piangil,143.312,Mallee,no wheelchair access,Piangil Public Hall,7 Sep 2013 8:00-18:00,FALSE,Hall St PIANGIL VIC 3597,,VIC,-35.0552,FALSE,FALSE,,,,,,,,,
Macedon,144.563,Bendigo,assisted wheelchair access,Macedon Primary School,7 Sep 2013 8:00-18:00,FALSE,67 Smith Street   MACEDON VIC 3440,,VIC,-37.4189,FALSE,FALSE,,,,,,,,,
Willalooka,140.346,Barker,no wheelchair access,Willalooka Hall,7 Sep 2013 8:00-18:00,FALSE,Riddoch Hwy WILLALOOKA SA 5267,,SA,-36.4017,FALSE,FALSE,,,,,,,,,
Coogee,151.253,Kingsford Smith,no wheelchair access,St Nicolas Hall,7 Sep 2013 8:00-18:00,FALSE,Carr St   COOGEE NSW 2034,,NSW,-33.9222,FALSE,FALSE,,,,,,,,,
Newmarket,153.004,Brisbane,full wheelchair access,Newmarket State School,8/9/13,TRUE,15 Banks St   NEWMARKET QLD 4051,,QLD,-27.4314,FALSE,FALSE,,,,,,,,,
Algester,153.031,Rankin,no wheelchair access,Algester State School,8/9/13,TRUE,Endiandra St   ALGESTER QLD 4115,,QLD,-27.6146,FALSE,FALSE,,,,,,,,,
Mitcham North (Deakin),145.19,Deakin,assisted wheelchair access,Mullauna College,7 Sep 2013 8:00-18:00,FALSE,456 Springfield Rd   MITCHAM NORTH VIC 3132,,VIC,-37.8071,FALSE,FALSE,,,,,,,,,
Naremburn,151.2004555,North Sydney,assisted wheelchair access,Naremburn School,8/9/13,FALSE,250 Willoughby Rd NAREMBURN NSW 2065,,NSW,-33.819378,TRUE,FALSE,,,,,,,,,
Bindoon,116.097473,Pearce,no wheelchair access,Bindoon Hall,7 Sep 2013 8:00-18:00,FALSE,6180 Great Northern Hwy BINDOON WA 6502,,WA,-31.386192,FALSE,FALSE,,,,,,,,,
Spearwood,115.78776,Fremantle,no wheelchair access,Spearwood Primary School,8/9/13,FALSE,Gerald St   SPEARWOOD WA 6163,,WA,-32.10116,TRUE,FALSE,,,,,,,,,
Yanco,146.412384,Riverina,no wheelchair access,Yanco Public School,7 Sep 2013 8:00-18:00,FALSE,Main St   YANCO NSW 2703,,NSW,-34.5971247,FALSE,FALSE,,,,,,,,,
Doncaster West,145.103,Menzies,no wheelchair access,Vista Valley Kindergarten,7 Sep 2013 8:00-18:00,FALSE,3 Vista St   BULLEEN VIC 3105,,VIC,-37.7781,FALSE,FALSE,,,,,,,,,
Avoca,147.726,Lyons,no wheelchair access,Avoca Primary School,7 Sep 2013 8:00-18:00,FALSE,26-30 St Pauls Pl   AVOCA TAS 7213,,TAS,-41.7817,FALSE,FALSE,,,,,,,,,
Marmion,115.758,Moore,assisted wheelchair access,Marmion Primary School,8/9/13,TRUE,Cliverton Ct MARMION WA 6020,,WA,-31.8437,FALSE,FALSE,,,,,,,,,
Oak Park,144.914,Wills,assisted wheelchair access,Oak Park Primary School,7 Sep 2013 8:00-18:00,FALSE,Willett Ave   OAK PARK VIC 3046,,VIC,-37.7156,FALSE,FALSE,,,,,,,,,
Tumbi Umbi,151.452,Dobell,no wheelchair access,Tumbi Community Centre,7 Sep 2013 8:00-18:00,FALSE,Roberta St   TUMBI UMBI NSW 2261,,NSW,-33.3655,FALSE,FALSE,,,,,,,,,
Marino,138.518,Boothby,full wheelchair access,Marino Community Hall,7 Sep 2013 8:00-18:00,FALSE,44 Newland Ave   MARINO SA 5049,,SA,-35.0428,FALSE,FALSE,,,,,,,,,
Meadow Springs North,115.754,Brand,full wheelchair access,RAAFA Estate,8/9/13,FALSE,Portrush Pde MEADOW SPRINGS WA 6210,,WA,-32.5033,TRUE,FALSE,,,,,,,,,
Erina,151.381,Robertson,assisted wheelchair access,Erina High School,7 Sep 2013 8:00-18:00,FALSE,Ernest St   ERINA NSW 2250,,NSW,-33.4406,FALSE,FALSE,,,,,,,,,
Whitfield,145.73,Leichhardt,full wheelchair access,Whitfield State School,7 Sep 2013 8:00-18:00,FALSE,42 McManus St   WHITFIELD QLD 4870,,QLD,-16.9112,FALSE,FALSE,,,,,,,,,
Witta,152.825,Fisher,full wheelchair access,Recreational Club,7 Sep 2013 8:00-18:00,FALSE,351 Witta Rd WITTA QLD 4552,,QLD,-26.7064,FALSE,FALSE,,,,,,,,,
Willow Lodge,145.207,Isaacs,assisted wheelchair access,Willow Lodge,7 Sep 2013 8:00-18:00,FALSE,Willow Rd BANGHOLME VIC 3175,,VIC,-38.0425,FALSE,FALSE,,,,,,,,,
Hall,149.072,Fraser,full wheelchair access,Hall Pavillion,7 Sep 2013 8:00-18:00,FALSE,Gladstone St HALL ACT 2618,,ACT,-35.1704,FALSE,FALSE,,,,,,,,,
Iluka,153.3506053,Page,assisted wheelchair access,Iluka Community Hall,8/9/13,TRUE,Spencer St   ILUKA NSW 2466,,NSW,-29.4058971,FALSE,FALSE,,,,,,,,,
Woolomin,151.1484895,New England,assisted wheelchair access,Woolomin Public School,7 Sep 2013 8:00-18:00,FALSE,Frederick St   WOOLOMIN NSW 2340,,NSW,-31.3018734,FALSE,FALSE,,,,,,,,,
Old Bar,152.588,Lyne,assisted wheelchair access,Old Bar Public School,7 Sep 2013 8:00-18:00,FALSE,22 David St   OLD BAR NSW 2430,,NSW,-31.9722,FALSE,FALSE,,,,,,,,,
Yarraman,151.977,Maranoa,assisted wheelchair access,Yarraman State Pre-school,7 Sep 2013 8:00-18:00,FALSE,John St   YARRAMAN QLD 4614,,QLD,-26.841,FALSE,FALSE,,,,,,,,,
Turners Beach,146.244,Braddon,assisted wheelchair access,Turners Beach Hall,7 Sep 2013 8:00-18:00,FALSE,Henry St   TURNERS BEACH TAS 7315,,TAS,-41.1589,FALSE,FALSE,,,,,,,,,
Orange North West,149.0726671,Calare,"Hall, assisted wheelchair access",Orange Anglican Grammar School,7 Sep 2013 8:00-18:00,TRUE,7 Murphy La ORANGE NSW 2800,Booth Reviews,NSW,-33.2583532,FALSE,TRUE,,,,,,,,,
