stall_description,lon,has_run_out,has_nothing,has_caek,has_bbq,ess_stall_url,ess_stall_id,latest_report,first_report,stall_website,lat,stall_name,extra_info,source,has_other,polling_place_type,booth_info,opening_hours,address,premises,polling_place_name,division,state
,117.638608,FALSE,FALSE,FALSE,FALSE,,,,,,-33.845186,,,,,Community Hall,,,"8 Journal Street, BROOMEHILL WA 6318",Roe,Broomehill RSL Hall,Roe,WA
,121.9084,FALSE,FALSE,FALSE,FALSE,,,,,,-33.83254,,,,,Public School,,,"Easton Road, CASTLETOWN WA 6450",Roe,Castletown Primary School,Roe,WA
,122.52715,FALSE,FALSE,FALSE,FALSE,,,,,,-33.75503,,,,,Public School,,,"Sutcliffe Street, CONDINGUP WA 6450",Roe,Condingup Primary School,Roe,WA
,117.55379,FALSE,FALSE,FALSE,FALSE,,,,,,-34.29598,,,,,Community Hall,,,"17 Gathorne Street, CRANBROOK WA 6321",Roe,Cranbrook Memorial Hall,Roe,WA
,117.17769,FALSE,FALSE,FALSE,FALSE,,,,,,-32.81908,,,,,Community Hall,,,"189 Campbell Street, CUBALLING WA 6311",Roe,Cuballing Agricultural Hall,Roe,WA
,115.754339,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 02:19:03.863995+00,2017-03-11 02:19:03.863995+00,,-32.298641,,,Twitter,{},Public School,,,"21 Westerly Way, COOLOONGUP WA 6168",Rockingham,Cooloongup Primary School,Rockingham,WA
"Sausages, Drinks and Cakes",115.76725,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 00:08:05.257131+00,2017-03-11 00:08:05.257131+00,,-31.88303,Primary Sausage Sizzle and Cake Stall,,,{},Public School,,,"21 Deanmore Road, KARRINYUP WA 6018",Scarborough,Deanmore Primary School,Scarborough,WA
coffee van,115.797245,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 10:19:46.970722+00,2017-03-08 13:02:05.162949+00,,-31.871064,Lake Gwelup Primary School,,User-submitted,"{""has_coffee"":true,""has_vego"":false}",Public School,,,"59 Porter Street, GWELUP WA 6018",Scarborough,Lake Gwelup Primary School,Scarborough,WA
sausage sizzle,121.873468,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 01:12:56.017293+00,2017-03-11 01:12:56.017293+00,,-33.858288,fundraiser,,,{},Public School,,,"Victoria Street, ESPERANCE WA 6450",Roe,Nulsen Primary School,Roe,WA
,117.334116,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 04:03:25.118795+00,2017-03-11 04:03:25.118795+00,,-33.306037,,,,{},Other,,,"Kitchener Street, WAGIN WA 6315",Roe,Woolorama Wagin Show Grounds,Roe,WA
,117.16023,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 07:00:29.257129+00,2017-03-11 07:00:29.257129+00,,-33.83674,,,Word of mouth,{},Community Hall,,,"2 Spencer Street, KOJONUP WA 6395",Roe,Kojonup RSL Hall,Roe,WA
,116.741401,FALSE,FALSE,FALSE,FALSE,,,,,,-33.337487,,,,,Community Hall,,,"Cnr of Butler and Hillman Street, DARKAN WA 6392",Roe,Darkan Town Hall,Roe,WA
,117.73882,FALSE,FALSE,FALSE,FALSE,,,,,,-33.31244,,,,,Public School,,,"49 Taylor Street, DUMBLEYUNG WA 6350",Roe,Dumbleyung Primary School,Roe,WA
,116.802156,FALSE,FALSE,FALSE,FALSE,,,,,,-33.51527,,,,,Community Hall,,,"Horley Street, DURANILLIN WA 6393",Roe,Duranillin Hall,Roe,WA
,117.188051,FALSE,FALSE,FALSE,FALSE,,,,,,-32.936176,,,,,Public School,,,"37-41 Homer Street, NARROGIN WA 6312",Roe,East Narrogin Primary School,Roe,WA
,121.89029,FALSE,FALSE,FALSE,FALSE,,,,,,-33.85929,,,,,Senior Citizens Centre,,,"183 Forrest Street, ESPERANCE WA 6450",Roe,Esperance Senior Citizens Centre,Roe,WA
,121.805919,FALSE,FALSE,FALSE,FALSE,,,,,,-33.647178,,,,,Other,,,"Starr Street, GIBSON WA 6448",Roe,Gibson Football Club,Roe,WA
,118.007094,FALSE,FALSE,FALSE,FALSE,,,,,,-33.936725,,,,,Community Hall,,,"47 Yougenup Road, GNOWANGERUP WA 6335",Roe,Gnowangerup CRC,Roe,WA
,117.86044,FALSE,FALSE,FALSE,FALSE,,,,,,-32.93611,,,,,Community Hall,,,"18 Railway Avenue, HARRISMITH WA 6361",Roe,Harrismith Community Hall,Roe,WA
,117.23889,FALSE,FALSE,FALSE,FALSE,,,,,,-33.05738,,,,,Community Hall,,,"Burley Street, HIGHBURY WA 6313",Roe,Highbury Hall,Roe,WA
,120.126625,FALSE,FALSE,FALSE,FALSE,,,,,,-33.947961,,,,,Community Hall,,,"46 Veal Street, HOPETOUN WA 6348",Roe,Hopetoun Community Centre,Roe,WA
,117.554032,FALSE,FALSE,FALSE,FALSE,,,,,,-33.690191,,,,,Community Hall,,,"16 Austral Tce, KATANNING WA 6317",Roe,Katanning Town Hall,Roe,WA
,118.15454,FALSE,FALSE,FALSE,FALSE,,,,,,-32.67131,,,,,Community Hall,,,"Johnston Street, KULIN WA 6365",Roe,Kulin Resource Centre,Roe,WA
,118.458637,FALSE,FALSE,FALSE,FALSE,,,,,,-33.103516,,,,,Community Hall,,,"Bishop Street, LAKE GRACE WA 6353",Roe,Lake Grace Community Resource Centre,Roe,WA
,119.674477,FALSE,FALSE,FALSE,FALSE,,,,,,-33.088854,,,,,Public School,,,"Newdegate-Ravensthorpe Road, LAKE KING WA 6356",Roe,Lake King Primary School,Roe,WA
,120.858203,FALSE,FALSE,FALSE,FALSE,,,,,,-33.704025,,,,,Public School,,,"Budjan Street, MUNGLINUP WA 6450",Roe,Munglinup Primary School,Roe,WA
,116.98181,FALSE,FALSE,FALSE,FALSE,,,,,,-33.84114,,,,,Community Hall,,,"Piesse Street, MURADUP WA 6394",Roe,Muradup Hall,Roe,WA
,117.175168,FALSE,FALSE,FALSE,FALSE,,,,,,-32.936,,,,,Senior Citizens Centre,,,"1-3 Fathom Street, NARROGIN WA 6312",Roe,Narrogin Senior Citizens Centre,Roe,WA
,119.022035,FALSE,FALSE,FALSE,FALSE,,,,,,-33.093699,,,,,Community Hall,,,"Collier Street, NEWDEGATE WA 6355",Roe,Newdegate Community Resource Centre,Roe,WA
,118.148469,FALSE,FALSE,FALSE,FALSE,,,,,,-33.541323,,,,,Community Hall,,,"14 Richmond Street, NYABING WA 6341",Roe,Nyabing Town Hall,Roe,WA
,118.48653,FALSE,FALSE,FALSE,FALSE,,,,,,-33.96344,,,,,Public School,,,"Lamont Street, ONGERUP WA 6336",Roe,Ongerup Primary School,Roe,WA
,116.56885,FALSE,FALSE,FALSE,FALSE,,,,,,-33.05105,,,,,Community Hall,,,"Pinjarra-Williams Road, QUINDANNING WA 6391",Roe,Quindanning Community Hall,Roe,WA
,120.051961,FALSE,FALSE,FALSE,FALSE,,,,,,-33.582198,,,,,Public School,,,"102 Morgans Street, RAVENSTHORPE WA 6346",Roe,Ravensthorpe District High School,Roe,WA
,121.645732,FALSE,FALSE,FALSE,FALSE,,,,,,-32.982894,,,,,Public School,,,"Rogers Street, SALMON GUMS WA 6445",Roe,Salmon Gums Primary School,Roe,WA
,117.641315,FALSE,FALSE,FALSE,FALSE,,,,,,-34.044172,,,,,Community Hall,,,"42 Norrish Street, TAMBELLUP WA 6320",Roe,Tambellup Shire Lesser Hall,Roe,WA
,117.342063,FALSE,FALSE,FALSE,FALSE,,,,,,-33.310296,,,,,Church,,,"8 Ranford Street, WAGIN WA 6315",Roe,Wagin Uniting Church,Roe,WA
,117.497197,FALSE,FALSE,FALSE,FALSE,,,,,,-32.785561,,,,,Public School,,,"44 Henry Street, WICKEPIN WA 6370",Roe,Wickepin Primary School,Roe,WA
,116.881155,FALSE,FALSE,FALSE,FALSE,,,,,,-33.025871,,,,,Community Hall,,,"9 Brooking Street, WILLIAMS WA 6391",Roe,Williams RSL Hall,Roe,WA
,117.625999,FALSE,FALSE,FALSE,FALSE,,,,,,-32.593985,,,,,Community Hall,,,"Sewell Street, YEALERING WA 6372",Roe,Yealering Hall,Roe,WA
,116.00349,FALSE,FALSE,FALSE,FALSE,,,,,,-32.07107,,,,,Other,,,"2 Astley Street, GOSNELLS WA 6110",Thornlie,Addie Mills Centre,Thornlie,WA
,115.772571,FALSE,FALSE,FALSE,FALSE,,,,,,-31.890606,,,,,Church,,,"121 Northstead Street, SCARBOROUGH WA 6019",Scarborough,Scarborough Uniting Church,Scarborough,WA
"sausage sizzle and bacon and egg burgers, soft drink and water. money to P&C to help our kids",115.96527,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:17:32.391419+00,2017-03-08 13:17:32.391419+00,,-31.78475,ESC P&C,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"100 Main Street, ELLENBROOK WA 6069",Swan Hills,Ellenbrook Secondary College,Swan Hills,WA
"Sausage Sizzle with egg & bacon rolls, drinks being available.",115.972637,FALSE,FALSE,FALSE,TRUE,,,2017-03-07 12:50:00.361259+00,2017-03-07 12:50:00.361259+00,,-32.077186,Huntingdale Primary School P & C Association Election Sausage Sizzle,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"85 Matilda Street, HUNTINGDALE WA 6110",Southern River,Huntingdale Primary School,Southern River,WA
"Egg and Bacon rolls, sausage sizzle, coffee van,cake stall, 2nd hand books, cold drinks",115.789673,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:27:46.470597+00,2017-03-08 12:27:46.470597+00,,-31.891797,Yuluma Primary School Innaloo,,User-submitted,"{""has_coffee"":true,""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"21 Ambrose Street, INNALOO WA 6018",Scarborough,Yuluma Primary School,Scarborough,WA
"Sausages, potted plants.",115.862673,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 00:52:48.493463+00,2017-03-11 00:52:48.493463+00,,-32.003456,Church Sausage Sizzle,,,{},Church,,,"21 Cale Street, COMO WA 6152",South Perth,St Augustine's Church Hall,South Perth,WA
,115.872996,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 00:59:22.907844+00,2017-03-09 00:59:22.907844+00,,-31.991098,,,,{},Public School,,,"17 Hobbs Avenue, COMO WA 6152",South Perth,Collier Primary School,South Perth,WA
"Sausage in bun, drinks.",115.9651583,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 07:21:12.132984+00,2017-03-09 07:21:12.132984+00,,-32.05349185,Thornlie Anglican Church - funds raised will be divided between Youth Care and our food hamper charity,,User-Submitted,"{""has_halal"":true}",Public School,,,"86 Thornlie Avenue, THORNLIE WA 6108",Thornlie,Thornlie Primary School,Thornlie,WA
"sausage sizzle, bacon & egg burgers and drinks to fund Year 6 camp",116.201376,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 09:15:01.853513+00,2017-03-09 09:15:01.853513+00,www.gidgegannupps.wa.edu.au,-31.791248,Gidgegannup Primary School Year 6 Class,,User-Submitted,"{""has_bacon_and_eggs"":true}",Community Hall,,,"Lot 210 Toodyay Road, GIDGEGANNUP WA 6083",Swan Hills,Gidgegannup Shire Hall,Swan Hills,WA
sausage sizzle,116.003119,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 09:17:54.338864+00,2017-03-09 09:17:54.338864+00,,-32.077387,Sausage Sizzle,,User-Submitted,{},Public School,,,"173 Hicks Street, GOSNELLS WA 6110","Southern River, Thornlie",Gosnells Primary School,"Southern River, Thornlie",WA
,116.03378,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 12:31:02.328344+00,2017-03-09 12:31:02.328344+00,,-31.66158,,,Facebook,"{""has_free_text"":""Soup""}",Public School,,,"Chittering Road, BULLSBROOK WA 6084",Swan Hills,Bullsbrook College,Swan Hills,WA
,116.312269,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 12:54:58.581837+00,2017-03-09 12:54:58.581837+00,,-31.803839,,,Twitter,{},Public School,,,"Wade Street, WOOROLOO WA 6558",Swan Hills,Wooroloo Primary School,Swan Hills,WA
sausage sizzle icy poles drinks,115.98477,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 13:56:52.582323+00,2017-03-09 13:56:52.582323+00,,-32.08664,Vote for Snags,,User-Submitted,"{""has_free_text"":""Icy poles""}",Public School,,,"6 Nullagine Way, GOSNELLS WA 6110",Southern River,Ashburton Drive Primary School,Southern River,WA
"Sausages, rolls, bacon and egg buns, cakes, preserves, and plants.",115.8616,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 07:51:11.256619+00,2017-03-05 13:40:00.128515+00,,-31.99662,At. Augustines Anglican Church Como,,User-submitted,"{""has_bacon_and_eggs"":true,""has_free_text"":""Preserves, Plants""}",Public School,,,"29 Thelma Street, COMO WA 6152",South Perth,Como Primary School,South Perth,WA
,116.220597,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 04:13:52.779964+00,2017-03-11 04:13:52.779964+00,,-31.875296,,,,{},Community Hall,,,"Keane Street East , MOUNT HELENA WA 6082",Swan Hills,Mt Helena Recreation Centre,Swan Hills,WA
,115.86806,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 05:12:31.138619+00,2017-03-11 05:12:31.138619+00,,-31.98176,,,,{},Church,,,"Angelo Street, SOUTH PERTH WA 6151",South Perth,South Perth Uniting Church Hall,South Perth,WA
,115.87378,FALSE,FALSE,FALSE,FALSE,,,,,,-32.00809,,,,,Public School,,,"20 Goss Avenue, MANNING WA 6152",South Perth,Curtin Primary School,South Perth,WA
,116.02396,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 07:32:50.343081+00,2017-03-11 07:32:50.343081+00,,-31.78697,,,Facebook,{},Public School,,,"1204 Great Northern Highway, UPPER SWAN WA 6069",Swan Hills,Upper Swan Primary School,Swan Hills,WA
,115.89201,FALSE,FALSE,FALSE,FALSE,,,,,,-31.9851,,,,,Public School,,,"89 Kent Street, EAST VICTORIA PARK WA 6101",South Perth,Kent Street Senior High School,South Perth,WA
,115.87424,FALSE,FALSE,FALSE,FALSE,,,,,,-32.01731,,,,,Other,,,"Challenger Avenue, MANNING WA 6152",South Perth,South Perth United FC Pavilion Challenger Reserve,South Perth,WA
,116.203629,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 05:28:54.817469+00,2017-03-11 05:28:54.817469+00,,-31.901702,,,Facebook,{},Public School,,,"17 Barlow Street, SAWYERS VALLEY WA 6074",Swan Hills,Sawyers Valley Primary School,Swan Hills,WA
,115.86331,FALSE,FALSE,FALSE,FALSE,,,,,,-32.01563,,,,,Church,,,"23 Paterson Street, MANNING WA 6152",South Perth,St Pius X Parish Hall,South Perth,WA
,115.9335,FALSE,FALSE,FALSE,FALSE,,,,,,-32.07577,,,,,Public School,,,"89 Fraser Road North, CANNING VALE WA 6155",Southern River,Caladenia Primary School,Southern River,WA
,115.92209,FALSE,FALSE,FALSE,FALSE,,,,,,-32.08287,,,,,Public School,,,"30 Dumbarton Road, CANNING VALE WA 6155",Southern River,Canning Vale College,Southern River,WA
,115.975284,FALSE,FALSE,FALSE,FALSE,,,,,,-31.770221,,,,,Public School,,,"23 Strathmore Parkway, ELLENBROOK WA 6069",Swan Hills,Ellen Stirling Primary School,Swan Hills,WA
,115.974327,FALSE,FALSE,FALSE,FALSE,,,,,,-31.79115,,,,,Church,,,"66 Woodlake Boulevard, ELLENBROOK WA 6069",Swan Hills,GracieLife Church,Swan Hills,WA
,115.86461,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 07:08:43.95028+00,2017-03-11 07:08:43.95028+00,,-31.987026,,,,{},Other,,,"Pilgrim Street, SOUTH PERTH WA 6151",South Perth,Ernest Johnson Oval Pavilion,South Perth,WA
,115.942882,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 08:59:03.666747+00,2017-03-11 08:59:03.666747+00,,-32.081542,,,Instagram,{},Public School,,,"63 Shreeve Road, CANNING VALE WA 6155",Southern River,Excelsior Primary School,Southern River,WA
,115.76461,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 03:53:41.574395+00,2017-03-11 03:53:41.574395+00,,-32.4157,,,,{},Public School,,,"2 Allatoona Ave, SECRET HARBOUR WA 6173",Warnbro,Comet Bay College,Warnbro,WA
,115.78508,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:44:50.35727+00,2017-03-08 13:44:50.35727+00,,-31.71166,,,Twitter,{},Public School,,,"71 Houghton Drive, CARRAMAR WA 6031",Wanneroo,Carramar Primary School,Wanneroo,WA
,115.80454,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:45:59.142775+00,2017-03-08 13:45:59.142775+00,,-31.74929,,,Twitter,{},Private School,,,"7 Servite Terrace, WANNEROO WA 6065",Wanneroo,St Anthony's School,Wanneroo,WA
,115.814,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:46:22.536825+00,2017-03-08 13:46:22.536825+00,,-31.75772,,,Twitter,{},Public School,,,"56 Quarkum Street, WANNEROO WA 6065",Wanneroo,Wanneroo Secondary College,Wanneroo,WA
Sausages and drinks to fund Central Australia service trip,115.3822,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 09:13:30.785445+00,2017-03-09 09:13:30.785445+00,,-33.6616,GMAS sausage sizzle,,User-Submitted,{},Private School,,,"2 Hawker Approach, YALYALUP WA 6280",Vasse,Georgiana Molloy Anglican School,Vasse,WA
,115.96006,FALSE,FALSE,FALSE,FALSE,,,,,,-32.06503,,,,,Public School,,,"2 Ovens Road, THORNLIE WA 6108",Thornlie,Thornlie Senior High School,Thornlie,WA
,115.91132,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 04:59:05.895483+00,2017-03-10 04:59:05.895483+00,https://www.facebook.com/events/1303427849696032/,-32.01726,,,User-Submitted,{},Public School,,,"60 Armstrong Road, WILSON WA 6107",Victoria Park,Wilson Primary School,Victoria Park,WA
,115.916389,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 23:40:53.134085+00,2017-03-10 23:40:53.134085+00,,-32.007952,,,Twitter,{},Church,,,"59 Chapman Road, BENTLEY WA 6102",Victoria Park,Bentley Baptist Church,Victoria Park,WA
,115.893633,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 00:22:56.059866+00,2017-03-11 00:22:56.059866+00,,-31.97214,,,,{},Other,,,"5 Mackie Street, VICTORIA PARK WA 6100",Victoria Park,Connect Victoria Park Inc,Victoria Park,WA
,115.89903,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 00:58:31.498763+00,2017-03-11 00:58:31.498763+00,,-31.98387,,,Twitter,{},Other,,,"Cnr of Kent and Gloucester Street, EAST VICTORIA PARK WA 6101",Victoria Park,Leisurelife Centre,Victoria Park,WA
Grab a snag to support the Cowaramup P&C,115.106906,TRUE,FALSE,FALSE,TRUE,,,2017-03-11 04:05:24.022301+00,2017-03-10 03:01:22.754096+00,,-33.851281,Primary School Sausage Sizzle,,User-Submitted,{},Public School,,,"Waverley Road, COWARAMUP WA 6284",Vasse,Cowaramup Primary School,Vasse,WA
,115.951772,FALSE,FALSE,FALSE,FALSE,,,,,,-32.050007,,,,,Public School,,,"Sage Road, THORNLIE WA 6108",Thornlie,Yale Primary School,Thornlie,WA
,116.00851,FALSE,FALSE,FALSE,FALSE,,,,,,-32.04815,,,,,Public School,,,"61 Dellar Road, MADDINGTON WA 6109",Thornlie,Yule Brook College,Thornlie,WA
,115.38091,FALSE,FALSE,FALSE,FALSE,,,,,,-33.767491,,,,,Community Hall,,,"804 Acton Park Road, ACTON PARK WA 6280",Vasse,Acton Park Hall,Vasse,WA
,115.37683,FALSE,FALSE,FALSE,FALSE,,,,,,-33.64003,,,,,Public School,,,"23-25 Avocet Boulevard, BUSSELTON WA 6280",Vasse,Busselton Primary School,Vasse,WA
,115.32464,FALSE,FALSE,FALSE,FALSE,,,,,,-33.65734,,,,,Public School,,,"136-156 Bussell Highway, BUSSELTON WA 6280",Vasse,Busselton Senior High School,Vasse,WA
,115.2455556,FALSE,FALSE,FALSE,FALSE,,,,,,-33.67777777,,,,,Public School,,,"30 Vasse Yallingup Siding Road, VASSE WA 6280",Vasse,Cape Naturaliste College,Vasse,WA
,115.35029,FALSE,FALSE,FALSE,FALSE,,,,,,-33.646662,,,,,Community Hall,,,"Adelaide Street, BUSSELTON WA 6280",Vasse,Churchill Park Hall,Vasse,WA
,115.102105,FALSE,FALSE,FALSE,FALSE,,,,,,-33.603517,,,,,Community Hall,,,"44 Gifford Road, DUNSBOROUGH WA 6281",Vasse,Dunsborough Hall,Vasse,WA
,115.105138,FALSE,FALSE,FALSE,FALSE,,,,,,-33.621059,,,,,Community Hall,,,"Dunsborough Lakes Drive, DUNSBOROUGH WA 6281",Vasse,Naturaliste Community Centre,Vasse,WA
,115.197903,FALSE,FALSE,FALSE,FALSE,,,,,,-33.940409,,,,,Community Hall,,,"Rosa Brook Road, ROSA BROOK WA 6285",Vasse,Rosa Brook Hall,Vasse,WA
,115.3145,FALSE,FALSE,FALSE,FALSE,,,,,,-33.65457,,,,,Public School,,,"11-17 Bower Road, BUSSELTON WA 6280",Vasse,West Busselton Primary School,Vasse,WA
,115.034256,FALSE,FALSE,FALSE,FALSE,,,,,,-33.64654,,,,,Community Hall,,,"2305 Caves Road, YALLINGUP WA 6282",Vasse,Yallingup Hall,Vasse,WA
,115.910128,FALSE,FALSE,FALSE,FALSE,,,,,,-32.009919,,,,,Community Hall,,,"Nyamup Way, BENTLEY WA 6102",Victoria Park,Bentley Community Centre,Victoria Park,WA
,115.912318,FALSE,FALSE,FALSE,FALSE,,,,,,-31.981062,,,,,Community Hall,,,"2 Memorial Avenue, CARLISLE WA 6101",Victoria Park,Carlisle Memorial Hall,Victoria Park,WA
,115.901115,FALSE,FALSE,FALSE,FALSE,,,,,,-31.971239,,,,,Community Hall,,,"61 Kitchener Avenue, VICTORIA PARK WA 6100",Victoria Park,Handa Hall (with-in Perron Centre),Victoria Park,WA
,115.900873,FALSE,FALSE,FALSE,FALSE,,,,,,-32.003814,,,,,Other,,,"26 Plantation Drive, BENTLEY WA 6102",Victoria Park,Swan Village Of Care,Victoria Park,WA
,115.80791,FALSE,FALSE,FALSE,FALSE,,,,,,-31.77924,,,,,Church,,,"Calabrese Avenue, WANNEROO WA 6065",Wanneroo,Crossways Uniting Church,Wanneroo,WA
,115.792725,FALSE,FALSE,FALSE,FALSE,,,,,,-31.715304,,,,,Public School,,,"87 St Stephens Crescent, TAPPING WA 6065",Wanneroo,Tapping Primary School,Wanneroo,WA
,115.756493,FALSE,FALSE,FALSE,FALSE,,,,,,-32.424137,,,,,Community Hall,,,"Tangadee Road, GOLDEN BAY WA 6174",Warnbro,Coastal Community Centre,Warnbro,WA
,115.764814,FALSE,FALSE,FALSE,FALSE,,,,,,-32.342762,,,,,Public School,,,"109 Coronata Drive, WARNBRO WA 6169",Warnbro,Koorana Primary School,Warnbro,WA
"sausage sizzle, drinks, tea and coffee, cakes, craft and Antz cold brew. Vote 1 Millen!!",115.90233,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:22:20.976271+00,2017-03-08 13:22:20.976271+00,,-31.99754,Millen Primary School Sausage Sizzle and Cake Stall,,User-submitted,"{""has_coffee"":true}",Public School,,,"Playfield Street, EAST VICTORIA PARK WA 6101",Victoria Park,Millen Primary School,Victoria Park,WA
"Sausage Sizzle, Bacon and Egg rolls, Cake stall",116.02365,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:19:22.502881+00,2017-03-08 13:19:22.502881+00,,-31.829561,Sausage Sizzle and Cake Stall,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"60 Argyle Street, HERNE HILL WA 6056",West Swan,Herne Hill Primary School,West Swan,WA
,115.797147,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:49:04.191351+00,2017-03-08 13:49:04.191351+00,,-31.698959,,,Twitter,{},Public School,,,"40 Joseph Banks Blvd, BANKSIA GROVE WA 6031",West Swan,Joseph Banks Secondary College,West Swan,WA
,115.983331,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 12:12:59.980779+00,2017-03-09 12:12:59.980779+00,,-31.858009,,,Facebook,"{""has_bacon_and_eggs"":true}",Public School,,,"65 Coast Road, WEST SWAN WA 6055",West Swan,Caversham Primary School,West Swan,WA
,115.89092,FALSE,FALSE,TRUE,FALSE,,,2017-03-09 12:19:16.308869+00,2017-03-09 12:19:16.308869+00,,-31.8452,,,Facebook,{},Public School,,,"Illawarra Crescent South (cnr Cassowary Road), BALLAJURA WA 6066",West Swan,Ballajura Community College,West Swan,WA
Sausage Sizzle,117.61807,FALSE,FALSE,FALSE,TRUE,,,2017-03-10 06:21:40.23483+00,2017-03-10 06:21:40.23483+00,,-34.48277,Kendenup Primary School,,User-Submitted,{},Public School,,,"111 Austin Street, KENDENUP WA 6323",Warren-Blackwood,Kendenup Primary School,Warren-Blackwood,WA
"Vegan, gluten-free, soy, free trade sausage sizzle",117.3016,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 02:07:19.84353+00,2017-03-11 02:07:19.84353+00,,-34.92911,,,,"{""has_vego"":true}",Community Hall,,,"1 Walter Road, SCOTSDALE WA 6333",Warren-Blackwood,Scotsdale Hall,Warren-Blackwood,WA
,115.754625,FALSE,TRUE,FALSE,FALSE,,,2017-03-11 05:43:43.053395+00,2017-03-11 05:43:43.053395+00,,-32.335073,,,Twitter,{},Public School,,,"45 Axminister Street, WARNBRO WA 6169",Warnbro,Warnbro Primary School,Warnbro,WA
,115.758064,FALSE,FALSE,FALSE,FALSE,,,,,,-32.409313,,,,,Community Hall,,,"4 Oasis Dr, SECRET HARBOUR WA 6173",Warnbro,Secret Harbour Community Hall,Warnbro,WA
,115.757875,FALSE,FALSE,FALSE,FALSE,,,,,,-32.345416,,,,,Public School,,,"2 Swallowtail Parade, WARNBRO WA 6169",Warnbro,Warnbro Community High School,Warnbro,WA
,115.15629,FALSE,FALSE,FALSE,FALSE,,,,,,-34.31411,,,,,Community Hall,,,"66 Allnutt Terrace, AUGUSTA WA 6290",Warren-Blackwood,Augusta Community Resource Centre,Warren-Blackwood,WA
,116.385319,FALSE,FALSE,FALSE,FALSE,,,,,,-33.830901,,,,,Other,,,"37 Abel Street, BOYUP BROOK WA 6244",Warren-Blackwood,Boyup Brook Ambulance Centre,Warren-Blackwood,WA
,116.137513,FALSE,FALSE,FALSE,FALSE,,,,,,-33.958051,,,,,Community Hall,,,"1 Steere Street, BRIDGETOWN WA 6255",Warren-Blackwood,Bridgetown Lesser Hall,Warren-Blackwood,WA
,117.359227,FALSE,FALSE,FALSE,FALSE,,,,,,-34.967241,,,,,Community Hall,,,"Brazier Street, DENMARK WA 6333",Warren-Blackwood,Denmark Recreation Centre,Warren-Blackwood,WA
,116.15079,FALSE,FALSE,FALSE,FALSE,,,,,,-34.24579,,,,,Public School,,,"O'Connor Street, MANJIMUP WA 6258",Warren-Blackwood,East Manjimup Primary School,Warren-Blackwood,WA
,116.05913,FALSE,FALSE,FALSE,FALSE,,,,,,-33.8511,,,,,Public School,,,"7 Blackwood Road, GREENBUSHES WA 6254",Warren-Blackwood,Greenbushes Primary School,Warren-Blackwood,WA
,115.096,FALSE,FALSE,FALSE,FALSE,,,,,,-34.21807,,,,,Public School,,,"12612 Bussell Highway, KARRIDALE WA 6288",Warren-Blackwood,Karridale Primary School,Warren-Blackwood,WA
,116.145127,FALSE,FALSE,FALSE,FALSE,,,,,,-34.240963,,,,,Community Hall,,,"37 Rose Street, MANJIMUP WA 6258",Warren-Blackwood,Manjimup Town Hall,Warren-Blackwood,WA
,115.07344,FALSE,FALSE,FALSE,FALSE,,,,,,-33.95475,,,,,Public School,,,"158 Bussell Highway, MARGARET RIVER WA 6285",Warren-Blackwood,Margaret River Senior High School,Warren-Blackwood,WA
